locked_sample_version,video_id,transcript_id,creator,channel_id,transcript_source,language,transcript_status,text_length_bucket,included_in_locked_sample,exclusion_reason,source_file_or_table,notes
locked_artifact_sample_v1_2026-05-16,RGRVMczEYt8,RGRVMczEYt8,Dividendology,UCgCh-2AfEBtWrNBC2OoNQYg,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RHOYo-mbjEk,RHOYo-mbjEk,Ticker Symbol: YOU,UC7kCeZ53sli_9XwuQeFxLqw,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RHP0HLJSF-4,RHP0HLJSF-4,ZipTrader,UC0BGhWsIbV7Dm-lsvhdlMbA,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RITtJlyT6gU,RITtJlyT6gU,The Swedish Investor,UCAeAB8ABXGoGMbXuYPmiu2A,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RJ0G_ho1rI4,RJ0G_ho1rI4,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RJMwcV1owtg,RJMwcV1owtg,Andrei Jikh,UCGy7SkBjcIAgTiwkXEtPnYg,external_provider,nan,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RJWgXtJ9mZY,RJWgXtJ9mZY,Sasha Yanshin,UC1pLUC7lcKkGYhWgj4XvUsw,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RKRgD2H7zqI,RKRgD2H7zqI,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RKVlJ3TUetU,RKVlJ3TUetU,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RKlo_dWfxSU,RKlo_dWfxSU,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RLnLlFnbQLQ,RLnLlFnbQLQ,Ticker Symbol: YOU,UC7kCeZ53sli_9XwuQeFxLqw,external_provider,nan,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RM1YrLME8nI,RM1YrLME8nI,Chicken Genius Singapore,UC0OnreqP55xLpA6W5nzxb5Q,external_provider,Thai,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RM3hAgTG_OE,RM3hAgTG_OE,Meet Kevin,UCUvvj5lwue7PspotMDjk5UA,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RM42Gdrqneo,RM42Gdrqneo,Dividendology,UCgCh-2AfEBtWrNBC2OoNQYg,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RMLp3capxcg,RMLp3capxcg,Bloomberg Television,UCIALMKvObZNtJ6AmdCLP7Lg,external_provider,nan,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RM_Zv6dCnTA,RM_Zv6dCnTA,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RMaxfmbcIxQ,RMaxfmbcIxQ,Graham Stephan,UCV6KDgJskWaEckne5aPA0aQ,external_provider,English,available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RNGQ__lVQHc,RNGQ__lVQHc,Dividend Bull,UCLxMEPUoHpKq4PEk85RZn9A,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RNfl5ty57eE,RNfl5ty57eE,Stock Moe,UCoMzWLaPjDJBbipihD694pQ,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RNui8Dovg2A,RNui8Dovg2A,STOCK UP! with LARRY JONES,UCZw2iqBZShBxWy8r1fwqP8A,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RO6FuQUsdlw,RO6FuQUsdlw,Best of Us Investors,UC-hq1OIl97y7h0DiJx45N3w,external_provider,nan,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ROFEegbRrxY,ROFEegbRrxY,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,external_provider,English (auto-generated),available,gt_10000,supports_locked_event,,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RPDAlwQ1o24,RPDAlwQ1o24,Minority Mindset,UCT3EznhW_CNFcfOlyDNTLLw,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RPSDbEkZZ30,RPSDbEkZZ30,Andrei Jikh,UCGy7SkBjcIAgTiwkXEtPnYg,external_provider,English,available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RQMrqHyfZbM,RQMrqHyfZbM,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RQmQyflr89U,RQmQyflr89U,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,RQoVNzXZzx8,RQoVNzXZzx8,The Plain Bagel,UCFCEuCsyWP0YkP3CZ3Mr01Q,external_provider,nan,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
