event_id,video_id,ticker,company_name,creator,publish_date,recommendation_type,event_quality_score,classification_confidence,direction_confidence,ticker_disambiguation_score,evidence_verb_count,explicit_buy_sell_hold_terms,conditional_language_flag,ambiguous_language_flag,historical_discussion_flag,option_or_crypto_confusion_flag,ticker_false_positive_risk,duplicate_cluster_id,duplicate_nearby_event_count,lookahead_risk_score,low_lookahead_flag,top5_flag,evidence_excerpt_short_hash,reason_codes,confidence_bucket
1747,ntX9bHqygrU,MSFT,Microsoft,Learn to Invest - Investors Grow,2022-10-17,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,9c7bfa489bd0ff09,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1748,oD5dQTzOjlM,META,Meta,Daniel Pronk,2025-11-21,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,a6a5912b83dc16e6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1749,oD5dQTzOjlM,META,Meta,Daniel Pronk,2025-11-21,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,de151fe4b9cb8792,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1750,oY2d8UmUW40,NVDA,Nvidia,The Investor Channel,2024-11-21,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,5969b30ecb99661a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1751,oY2d8UmUW40,NVDA,Nvidia,The Investor Channel,2024-11-21,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,9a4086a16aea2e51,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1752,oY2d8UmUW40,NVDA,Nvidia,The Investor Channel,2024-11-21,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f9e0aead3290d11b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1753,p2AmerL1cDw,META,Meta,Jose Najarro Stocks,2026-02-12,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,7d7c295b7bd96f85,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1754,p71nSCCjeYk,PYPL,PayPal,Everything Money,2026-02-17,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,fde4bb8da33a3e72,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1755,pEsk8RvuT64,MSFT,Microsoft,Investing with Tom,2023-02-14,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,ce1668a9d8ca24d2,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1756,tEmA258ybFM,AMZN,Amazon,The Investor Channel,2025-04-18,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,e9e5a74e8ec2eff1,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1757,tEmA258ybFM,AMZN,Amazon,The Investor Channel,2025-04-18,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,32784f4fa2192b62,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1758,uCKILxbFuEE,SOFI,SoFi,"Mark Roussin, CPA",2026-02-17,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,072a93227ec3ca3b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1759,ubr5rZvkrpY,SOFI,SoFi,"Parkev Tatevosian, CFA",2026-05-03,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,8a90b5d72587ad44,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1760,wyCQuzCkjIc,MSFT,Microsoft,Learn to Invest - Investors Grow,2025-03-28,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,f62dc88aa62c31f6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1761,x0y3hAxpwKw,HOOD,Robinhood,Couch Investor,2026-02-11,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,65dfeb4b2d976a7e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1762,xJHP43izznA,AMZN,Amazon,"Value Investing with Sven Carlin, Ph.D.",2026-02-27,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,6b3e709f97b29296,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1763,xJHP43izznA,AMZN,Amazon,"Value Investing with Sven Carlin, Ph.D.",2026-02-27,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,2b9dc6949dedd52b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1764,xJHP43izznA,AMZN,Amazon,"Value Investing with Sven Carlin, Ph.D.",2026-02-27,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,f7656a36ea966aee,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1765,xJHP43izznA,AMZN,Amazon,"Value Investing with Sven Carlin, Ph.D.",2026-02-27,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,5eb54170412b00cc,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1766,y4fA-Io6T0A,AAPL,Apple,The Investor Channel,2025-03-07,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,fa3296d7fc495312,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1767,y4fA-Io6T0A,TSLA,Tesla,The Investor Channel,2025-03-07,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f730e81d5d9251d3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1768,y4fA-Io6T0A,NFLX,Netflix,The Investor Channel,2025-03-07,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,16cee7f8e5e7fd8f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1769,z01g14mnDOs,NVDA,Nvidia,Jose Najarro Stocks,2026-02-26,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,b51849bbf323d1bb,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1770,z01g14mnDOs,SOFI,SoFi,Jose Najarro Stocks,2026-02-26,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,a3f6e98d3b4d2bcc,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1771,z01g14mnDOs,MSFT,Microsoft,Jose Najarro Stocks,2026-02-26,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,a5428c5bff88dd8a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1772,z0Bm0nDtgKo,GOOGL,Alphabet,The Investor Channel,2025-02-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,916c4fdea15f2c84,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1773,z6EJWLrf_1s,PYPL,PayPal,Learn to Invest - Investors Grow,2023-09-25,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,ae46ccf3aca16164,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1774,zLyrZKltbdw,AMZN,Amazon,Investing with Tom,2022-12-09,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,b10b9e5f2ea4e8b1,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1775,-47wA5ldJgU,SOFI,SoFi,Couch Investor,2026-04-29,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,ea02a4d42bab418f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1776,-47wA5ldJgU,SOFI,SoFi,Couch Investor,2026-04-29,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,5c830edb3a332f54,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1777,-47wA5ldJgU,META,Meta,Couch Investor,2026-04-29,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,9a6f4927540fa499,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1778,2Y82M282wEE,NVDA,Nvidia,"Value Investing with Sven Carlin, Ph.D.",2026-04-21,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,7ffd37a643cf4a2e,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1779,2Y82M282wEE,PLTR,Palantir,"Value Investing with Sven Carlin, Ph.D.",2026-04-21,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,d16ca18320e1be30,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1780,2dJH0dAoBOQ,NVDA,Nvidia,"Value Investing with Sven Carlin, Ph.D.",2026-04-21,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,7fb8767dafd8d5f8,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1781,4fV6z5xqw0U,TSLA,Tesla,Stock Moe,2026-01-31,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,c821ac3b57e4344a,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1782,566DGPT1-yQ,AMD,nan,Financial Education,2025-12-31,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,122b0b088e79d5d7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1783,79-99DvYn88,AMZN,Amazon,Daniel Pronk,2026-04-12,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,6bb714b11bd88dce,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1784,9LAzdM1JFkE,AMZN,Amazon,Best of Us Investors,2026-03-16,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,50c2b1f4e99b57dd,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1785,9LAzdM1JFkE,AAPL,Apple,Best of Us Investors,2026-03-16,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,c8a114f7989967e4,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1786,FjvAA4ClBIA,AMD,nan,Jose Najarro Stocks,2026-05-07,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,91b8d2d19d5f7163,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1787,JEQdeEOLX3c,NVDA,Nvidia,Jose Najarro Stocks,2026-05-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,937973aaa1284255,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1788,JEQdeEOLX3c,GOOGL,Alphabet,Jose Najarro Stocks,2026-05-05,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,154fe51abb52318e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1789,JEQdeEOLX3c,META,Meta,Jose Najarro Stocks,2026-05-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c9adf5d3f29377dd,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1790,Msk4jV-NMi4,SHOP,Shopify,Ale's World of Stocks,2026-02-18,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,7f2fd98f1a4ad0e6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1791,RUuCGXBMBts,AMZN,Amazon,The Investor Channel,2026-04-17,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,ec4fa6b2f36bd435,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1792,T2II8itYQLY,GOOGL,Alphabet,Stock Moe,2026-01-12,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,1b78a8c1432c4f7e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1793,VkegraEo8N8,UBER,Uber,"Parkev Tatevosian, CFA",2026-05-09,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,78cd2900d5155afe,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1794,YnIhU8buVqM,PLTR,Palantir,Financial Education,2026-01-21,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,3249b0ecd3a9bc38,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1795,ZoNdAG4wL_M,NFLX,Netflix,Learn to Invest - Investors Grow,2026-01-04,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,07e64e701e0ec133,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1796,b3IcD1Ki3mw,META,Meta,"Parkev Tatevosian, CFA",2026-05-09,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,6619590b5b9ff917,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1797,b3IcD1Ki3mw,META,Meta,"Parkev Tatevosian, CFA",2026-05-09,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,0b6a569df424ef70,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1798,b3IcD1Ki3mw,META,Meta,"Parkev Tatevosian, CFA",2026-05-09,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,1155eb6ec6044b59,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1799,cQ3VZJJDwI4,GOOGL,Alphabet,Investing with Tom,2023-08-25,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,0c5ab95dd97ccfec,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1800,iE0ya4QEP6M,GOOGL,Alphabet,Jose Najarro Stocks,2026-04-30,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,23ed74f52d1d4c98,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1801,iOJ34Usmi7c,PYPL,PayPal,Couch Investor,2026-05-05,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,c09900e054988d8f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1802,iOJ34Usmi7c,PYPL,PayPal,Couch Investor,2026-05-05,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,fe25ba99c4f5294a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1803,iOJ34Usmi7c,MSFT,Microsoft,Couch Investor,2026-05-05,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,081135608fd4227b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1804,iOJ34Usmi7c,SHOP,Shopify,Couch Investor,2026-05-05,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,324bfe2669bacccf,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1805,pqQ-v51DN9U,MSFT,Microsoft,Couch Investor,2026-04-30,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,1c24c6afe24c40e6,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1806,urKw6UgHy7U,META,Meta,Couch Investor,2026-04-29,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,a0b730c6abddd66b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1807,urKw6UgHy7U,GOOGL,Alphabet,Couch Investor,2026-04-29,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,221768906bcc6c9c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1808,xEd3BKPx_5w,META,Meta,The Investor Channel,2026-03-13,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,502f41f3d921cf7c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1809,yMcHC559ms0,SOFI,SoFi,Couch Investor,2026-04-29,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c7076db310d02d6b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1810,yyMU6QkRdX4,NFLX,Netflix,Daniel Pronk,2026-04-16,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,8cd8dfcc9fabe891,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1811,VxullUlwyfk,AMD,nan,Couch Investor,2026-05-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,77fed0bdaa05680a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1812,VxullUlwyfk,NVDA,Nvidia,Couch Investor,2026-05-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,583d6f7f69e495ad,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1813,VxullUlwyfk,GOOGL,Alphabet,Couch Investor,2026-05-05,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,2f58d8f3ee9753bf,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1814,mnJf3yEipI8,GOOGL,Alphabet,Dividendology,2026-04-29,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c164724473c19d41,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1815,ZT5Y9OWWduo,META,Meta,Financial Education,2026-03-17,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,b356cced9efe745d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1816,ZT5Y9OWWduo,META,Meta,Financial Education,2026-03-17,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,2781d92dc41561d1,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1817,ZT5Y9OWWduo,META,Meta,Financial Education,2026-03-17,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,638f57818fbb9084,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1818,37HErhv0PDw,AAPL,Apple,The Swedish Investor,2025-06-27,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,1d1d0857e1a96072,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1819,8YAO5OMzEqo,TSLA,Tesla,Everything Money,2026-05-04,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,ee48794a715babe9,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1820,BxDjTZzN_vw,GOOGL,Alphabet,Sasha Yanshin,2026-02-15,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,38c0c345377929c3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1821,DspkdrYD3mE,PLTR,Palantir,Tom Nash,2026-04-10,sell,2,50,50,90,1,sell,True,True,False,False,False,,,20,True,False,e6e075f543facf69,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1822,HnhI8RqeZPU,META,Meta,Daniel Pronk,2026-05-02,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,29c6adfe4763ea45,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1823,IuqZ4FVA3ck,META,Meta,Couch Investor,2026-05-08,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,515d22e49ed1f5a0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1824,IuqZ4FVA3ck,META,Meta,Couch Investor,2026-05-08,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,89fe73d4f5ccd205,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1825,IuqZ4FVA3ck,META,Meta,Couch Investor,2026-05-08,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,6d7db18cfc2b643d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1826,IuqZ4FVA3ck,SOFI,SoFi,Couch Investor,2026-05-08,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,ee936fe37789381f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1827,IuqZ4FVA3ck,NFLX,Netflix,Couch Investor,2026-05-08,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,76ca8a9d854e9b4b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1828,JpGyIp6-Icw,NVDA,Nvidia,ZipTrader,2026-04-27,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,54706eb1471f3e5e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1829,JpGyIp6-Icw,NVDA,Nvidia,ZipTrader,2026-04-27,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,3c96e289b6285e7a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1830,N2AKFXEJrmw,GOOGL,Alphabet,Daniel Pronk,2026-05-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,a42faac450a2e46e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1831,U3eGEycHccU,TSLA,Tesla,Financial Education,2026-03-21,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,ea25a284b7239638,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1832,XR57WlqX4iM,DIS,Disney,The Swedish Investor,2025-04-29,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,b41b1e8a5d707c61,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1833,XR57WlqX4iM,DIS,Disney,The Swedish Investor,2025-04-29,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,4072d0c663ba39b1,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1834,ZdxSfpyE3io,AMZN,Amazon,Meet Kevin,2025-12-31,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f941659b75a93d9c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1835,_vefC6wbulo,AMZN,Amazon,Daniel Pronk,2026-04-28,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,179bcb76a9da3c89,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1836,ha595tW5ZYI,NVDA,Nvidia,Learn to Invest - Investors Grow,2026-04-04,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,5849c588c5d70fcb,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1837,j0UlfSd4mj0,NVDA,Nvidia,Couch Investor,2026-05-11,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,b4aee7abd5b86bb2,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1838,ogRgEob9-pY,AMZN,Amazon,Best of Us Investors,2026-05-04,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,15848ef4a6f9cbf6,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1839,t07A312EiCo,AMD,nan,Ticker Symbol: YOU,2026-04-30,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,e32b4e79669a56d5,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1840,t07A312EiCo,NVDA,Nvidia,Ticker Symbol: YOU,2026-04-30,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,1640e4c513e5cb44,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1841,TWbl-PTpWUY,TSLA,Tesla,Chris Sain,2025-05-14,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,a29b815d5ef1488b,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
