event_id,ticker,event_date,fnspid_checked,fnspid_hit_pre_7d,fnspid_hit_day0,fnspid_hit_post_1d,fnspid_hit_post_3d,fnspid_hit_post_7d,fnspid_total_hits_window,fnspid_unique_publishers_window,fnspid_primary_article_count,fnspid_secondary_article_count,fnspid_hit_sources,fnspid_sample_titles_redacted_or_short,fnspid_status,fnspid_error_category
1783,AMZN,2026-04-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1784,AMZN,2026-03-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1785,AAPL,2026-03-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1786,AMD,2026-05-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1787,NVDA,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1788,GOOGL,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1789,META,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1790,SHOP,2026-02-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1791,AMZN,2026-04-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1792,GOOGL,2026-01-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1793,UBER,2026-05-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1794,PLTR,2026-01-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1795,NFLX,2026-01-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1796,META,2026-05-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1797,META,2026-05-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1798,META,2026-05-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1799,GOOGL,2023-08-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1800,GOOGL,2026-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1801,PYPL,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1802,PYPL,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1803,MSFT,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1804,SHOP,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1805,MSFT,2026-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1806,META,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1807,GOOGL,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1808,META,2026-03-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1809,SOFI,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1810,NFLX,2026-04-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1811,AMD,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1812,NVDA,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1813,GOOGL,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1814,GOOGL,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1815,META,2026-03-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1816,META,2026-03-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1817,META,2026-03-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1818,AAPL,2025-06-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1819,TSLA,2026-05-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1820,GOOGL,2026-02-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1821,PLTR,2026-04-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1822,META,2026-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1823,META,2026-05-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1824,META,2026-05-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1825,META,2026-05-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1826,SOFI,2026-05-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1827,NFLX,2026-05-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1828,NVDA,2026-04-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1829,NVDA,2026-04-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1830,GOOGL,2026-05-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1831,TSLA,2026-03-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1832,DIS,2025-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1833,DIS,2025-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1834,AMZN,2025-12-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1835,AMZN,2026-04-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1836,NVDA,2026-04-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1837,NVDA,2026-05-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1838,AMZN,2026-05-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1839,AMD,2026-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1840,NVDA,2026-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1841,TSLA,2025-05-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1842,NVDA,2025-09-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1843,META,2025-06-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1844,GOOGL,2025-07-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1845,NVDA,2025-08-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1846,META,2025-06-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1847,TSLA,2021-05-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1848,SQ,2020-11-20,True,0,0,0,0,0,0,0,0,0,none,,success,skipped_event
1849,AMZN,2020-07-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1850,TSLA,2020-06-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1851,TSLA,2020-06-15,True,10,0,0,0,0,10,0,10,0,primary_only,k:3bf518b929 | k:62a644cdc2 | k:da6729927c | k:c598d56d77 | k:9a0c27432e,success,
1852,TSLA,2020-06-05,True,26,0,0,0,10,36,0,36,0,primary_only,k:3bf518b929 | k:62a644cdc2 | k:da6729927c | k:c598d56d77 | k:9a0c27432e,success,
1853,TSLA,2020-06-01,True,25,12,19,19,19,44,0,44,0,primary_only,k:5d81281b7b | k:f971c4e0f9 | k:c7472e6b82 | k:55cb763f12 | k:53cac62dbd,success,
1854,TSLA,2020-05-22,True,48,1,2,2,24,72,0,72,0,primary_only,k:48f8e71635 | k:225d1a41f4 | k:ec6d42e35c | k:ccf1bd943a | k:f26bb545a0,success,
1855,GOOGL,2023-10-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1856,NVDA,2024-12-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1857,NVDA,2024-12-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1858,MSFT,2024-07-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1859,META,2026-04-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1860,MSFT,2025-10-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1861,AMC,2024-05-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1862,AMC,2024-05-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1863,DIS,2022-11-18,True,46,7,10,36,70,116,0,116,0,primary_only,k:131f64a141 | k:05c12233a1 | k:faba5fc9ad | k:ebc8aafd48 | k:79d9125c71,success,
1864,SHOP,2023-01-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1865,AAPL,2023-08-18,True,102,20,26,46,130,232,0,232,0,primary_only,k:d6abd43e48 | k:ebc7b03442 | k:b106b9ecdc | k:aaaa5884b9 | k:d2a41a690a,success,
1866,TSLA,2021-08-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1867,AMD,2025-11-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1868,AMD,2025-11-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1869,MSFT,2024-12-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1870,NVDA,2023-03-21,True,60,15,35,62,91,151,0,151,0,primary_only,k:0488c41d1f | k:42e759d9bc | k:8a0c0cd026 | k:e9469b603a | k:345044ed27,success,
1871,AMZN,2022-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1872,NVDA,2023-08-30,True,286,37,74,108,179,465,0,465,0,primary_only,k:f34a61a9e6 | k:439d6f60fd | k:cde8ba3349 | k:8340c1050b | k:c76091d1c5,success,
1873,MSFT,2023-08-30,True,116,15,37,52,95,211,0,211,0,primary_only,k:859e1f39bc | k:755bec28d1 | k:7f06445318 | k:961006e182 | k:72ed7b3474,success,
1874,GOOGL,2023-12-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1875,GOOGL,2023-12-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1876,AMD,2023-12-18,True,101,12,18,31,42,143,0,143,0,primary_only,k:b0ce3653b6 | k:e6227c2261 | k:1838da32d2 | k:6c8a23cdd5 | k:831d791784,success,
1877,TSLA,2023-12-18,True,104,0,0,0,0,104,0,104,0,primary_only,k:e1cc90f70a | k:9ed11d230e | k:5cca453356 | k:ea9755c59b | k:d15b6f7b7a,success,
1878,TSLA,2022-01-20,True,0,0,0,0,0,0,0,0,0,none,,success,
1879,AMZN,2025-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1880,NVDA,2025-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1881,NVDA,2025-12-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1882,GOOGL,2025-12-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1883,META,2026-02-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1884,PYPL,2026-02-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1885,PYPL,2026-02-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1886,PYPL,2026-02-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1887,PYPL,2026-02-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1888,NVDA,2026-02-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1889,MSFT,2026-03-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1890,MSFT,2026-03-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1891,MSFT,2026-03-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1892,SOFI,2026-04-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1893,AMD,2026-04-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1894,AMD,2026-04-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1895,AMD,2026-04-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1896,AMD,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1897,TSLA,2025-02-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1898,TSLA,2025-02-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1899,TSLA,2025-02-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1900,TSLA,2025-02-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1901,TSLA,2025-02-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1902,GOOGL,2025-10-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1903,GOOGL,2025-10-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1904,AAPL,2025-10-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1905,AAPL,2025-10-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1906,AMZN,2026-01-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1907,NVDA,2026-03-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1908,AMZN,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1909,AMZN,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1910,PYPL,2024-10-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1911,TSLA,2025-09-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1912,TSLA,2025-12-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1913,TSLA,2025-12-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1914,PYPL,2026-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1915,GOOGL,2025-11-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1916,NVDA,2025-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1917,NVDA,2025-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1918,AAPL,2025-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1919,GOOGL,2025-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1920,AMZN,2025-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1921,NVDA,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1922,NVDA,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1923,AAPL,2026-04-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1924,TSLA,2026-04-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1925,TSLA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1926,TSLA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1927,TSLA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1928,TSLA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1929,TSLA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1930,TSLA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1931,NVDA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1932,NVDA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1933,NVDA,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1934,AAPL,2024-10-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1935,AMD,2024-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1936,AMD,2024-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1937,AMD,2024-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1938,AMD,2024-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1939,AMD,2024-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1940,SHOP,2024-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1941,TSLA,2024-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1942,PYPL,2024-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1943,COIN,2025-11-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1944,UBER,2025-11-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1945,SOFI,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1946,AAPL,2026-04-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1947,AMD,2025-10-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1948,TSLA,2024-10-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1949,TSLA,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1950,MSFT,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1951,META,2026-01-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1952,TSLA,2026-01-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1953,TSLA,2024-07-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1954,TSLA,2024-07-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1955,AAPL,2024-08-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1956,AAPL,2024-08-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1957,AAPL,2024-08-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1958,AAPL,2024-08-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1959,AAPL,2024-08-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1960,TSLA,2026-02-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1961,TSLA,2026-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1962,NVDA,2024-09-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1963,AAPL,2024-12-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1964,TSLA,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1965,NVDA,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1966,AAPL,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1967,META,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1968,TSLA,2024-07-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1969,TSLA,2024-07-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1970,GOOGL,2024-07-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1971,NVDA,2024-07-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1972,NVDA,2024-07-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1973,NVDA,2024-07-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1974,AMD,2024-07-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1975,AMD,2024-03-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1976,NVDA,2024-03-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1977,AMD,2024-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1978,AMD,2024-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1979,AMD,2024-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1980,NVDA,2024-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1981,NVDA,2024-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1982,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1983,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1984,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1985,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1986,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1987,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1988,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1989,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1990,TSLA,2024-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1991,TSLA,2022-10-25,True,124,17,28,69,100,224,0,224,0,primary_only,k:66f296093e | k:9050ce69bf | k:fedc1c89e7 | k:5c7211a705 | k:954f917409,success,
1992,TSLA,2022-10-25,True,124,17,28,69,100,224,0,224,0,primary_only,k:66f296093e | k:9050ce69bf | k:fedc1c89e7 | k:5c7211a705 | k:954f917409,success,
1993,TSLA,2026-01-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1994,GOOGL,2024-01-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1995,MSFT,2024-01-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1996,DIS,2024-01-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1997,TSLA,2023-12-21,True,40,0,0,0,0,40,0,40,0,primary_only,k:e1cc90f70a | k:9ed11d230e | k:5cca453356 | k:ea9755c59b | k:d15b6f7b7a,success,
1998,NVDA,2024-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1999,NVDA,2024-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
2000,TSLA,2026-04-05,True,0,0,0,0,0,0,0,0,0,none,,success,
2001,MSFT,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2002,MSFT,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2003,NVDA,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2004,NVDA,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2005,NVDA,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2006,GOOGL,2024-08-06,True,0,0,0,0,0,0,0,0,0,none,,success,
2007,TSLA,2023-11-28,True,73,13,34,76,122,195,0,195,0,primary_only,k:60262cfe46 | k:ebb43157a9 | k:35f93f1f1b | k:ee1de8bec1 | k:56820f0cd6,success,
2008,TSLA,2026-04-03,True,0,0,0,0,0,0,0,0,0,none,,success,
2009,NVDA,2024-11-09,True,0,0,0,0,0,0,0,0,0,none,,success,
2010,TSLA,2023-12-14,True,112,18,21,40,40,152,0,152,0,primary_only,k:e1cc90f70a | k:9ed11d230e | k:5cca453356 | k:ea9755c59b | k:d15b6f7b7a,success,
2011,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2012,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2013,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2014,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2015,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2016,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2017,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2018,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2019,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2020,TSLA,2022-12-15,True,69,22,34,40,124,193,0,193,0,primary_only,k:c98a292e6b | k:14a260bd56 | k:14062b57ef | k:939d557945 | k:aa29c29f0c,success,
2021,NVDA,2024-05-20,True,0,0,0,0,0,0,0,0,0,none,,success,
2022,TSLA,2024-02-14,True,0,0,0,0,0,0,0,0,0,none,,success,
2023,AAPL,2024-03-08,True,0,0,0,0,0,0,0,0,0,none,,success,
2024,AAPL,2024-03-08,True,0,0,0,0,0,0,0,0,0,none,,success,
2025,TSLA,2026-02-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2026,TSLA,2024-01-16,True,0,0,0,0,0,0,0,0,0,none,,success,
2027,AAPL,2024-01-16,True,0,0,0,0,0,0,0,0,0,none,,success,
2028,TSLA,2024-04-18,True,0,0,0,0,0,0,0,0,0,none,,success,
2029,AMC,2023-08-11,True,14,3,3,19,28,42,0,42,0,primary_only,k:f4217308ba | k:37c2d634cd | k:d13d1853bb | k:5e6b233b87 | k:3490d0141e,success,
2030,AMC,2023-08-11,True,14,3,3,19,28,42,0,42,0,primary_only,k:f4217308ba | k:37c2d634cd | k:d13d1853bb | k:5e6b233b87 | k:3490d0141e,success,
2031,AMC,2023-08-11,True,14,3,3,19,28,42,0,42,0,primary_only,k:f4217308ba | k:37c2d634cd | k:d13d1853bb | k:5e6b233b87 | k:3490d0141e,success,
2032,AMC,2023-08-11,True,14,3,3,19,28,42,0,42,0,primary_only,k:f4217308ba | k:37c2d634cd | k:d13d1853bb | k:5e6b233b87 | k:3490d0141e,success,
2033,AMC,2023-08-11,True,14,3,3,19,28,42,0,42,0,primary_only,k:f4217308ba | k:37c2d634cd | k:d13d1853bb | k:5e6b233b87 | k:3490d0141e,success,
2034,AMC,2023-08-11,True,14,3,3,19,28,42,0,42,0,primary_only,k:f4217308ba | k:37c2d634cd | k:d13d1853bb | k:5e6b233b87 | k:3490d0141e,success,
2035,AMC,2023-08-11,True,14,3,3,19,28,42,0,42,0,primary_only,k:f4217308ba | k:37c2d634cd | k:d13d1853bb | k:5e6b233b87 | k:3490d0141e,success,
2036,AMC,2023-08-11,True,14,3,3,19,28,42,0,42,0,primary_only,k:f4217308ba | k:37c2d634cd | k:d13d1853bb | k:5e6b233b87 | k:3490d0141e,success,
2037,TSLA,2024-04-23,True,0,0,0,0,0,0,0,0,0,none,,success,
2038,TSLA,2024-04-23,True,0,0,0,0,0,0,0,0,0,none,,success,
2039,TSLA,2024-04-23,True,0,0,0,0,0,0,0,0,0,none,,success,
2040,TSLA,2024-04-23,True,0,0,0,0,0,0,0,0,0,none,,success,
2041,TSLA,2024-04-23,True,0,0,0,0,0,0,0,0,0,none,,success,
2042,TSLA,2024-04-23,True,0,0,0,0,0,0,0,0,0,none,,success,
2043,AMC,2023-08-22,True,11,1,2,7,10,21,0,21,0,primary_only,k:56ab86c507 | k:de924f2836 | k:239756c260 | k:99581aee94 | k:ad0c3f75a5,success,
2044,TSLA,2024-04-25,True,0,0,0,0,0,0,0,0,0,none,,success,
2045,AMC,2023-08-24,True,8,4,5,5,10,18,0,18,0,primary_only,k:0ed5a836b9 | k:df8804eee8 | k:56ab86c507 | k:de924f2836 | k:239756c260,success,
2046,AMC,2023-08-24,True,8,4,5,5,10,18,0,18,0,primary_only,k:0ed5a836b9 | k:df8804eee8 | k:56ab86c507 | k:de924f2836 | k:239756c260,success,
2047,AMC,2023-08-24,True,8,4,5,5,10,18,0,18,0,primary_only,k:0ed5a836b9 | k:df8804eee8 | k:56ab86c507 | k:de924f2836 | k:239756c260,success,
2048,AMC,2023-08-24,True,8,4,5,5,10,18,0,18,0,primary_only,k:0ed5a836b9 | k:df8804eee8 | k:56ab86c507 | k:de924f2836 | k:239756c260,success,
2049,AMC,2023-08-24,True,8,4,5,5,10,18,0,18,0,primary_only,k:0ed5a836b9 | k:df8804eee8 | k:56ab86c507 | k:de924f2836 | k:239756c260,success,
2050,AMC,2023-08-24,True,8,4,5,5,10,18,0,18,0,primary_only,k:0ed5a836b9 | k:df8804eee8 | k:56ab86c507 | k:de924f2836 | k:239756c260,success,
2051,AMC,2023-08-24,True,8,4,5,5,10,18,0,18,0,primary_only,k:0ed5a836b9 | k:df8804eee8 | k:56ab86c507 | k:de924f2836 | k:239756c260,success,
2052,AMZN,2024-10-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2053,AMZN,2024-10-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2054,TSLA,2024-10-28,True,0,0,0,0,0,0,0,0,0,none,,success,
2055,TSLA,2023-09-11,True,89,42,61,101,156,245,0,245,0,primary_only,k:f19e5546d1 | k:4d40c8b9ec | k:eef99670d6 | k:9cda7b8c92 | k:cf7a66fa8c,success,
2056,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2057,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2058,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2059,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2060,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2061,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2062,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2063,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2064,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2065,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
2066,TSLA,2024-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
