target_rank,video_id,youtube_url,title,channel_title,published_at,year,current_transcript_status,priority_reason,browser_status,transcript_visible,transcript_recovered,recovery_notes
1,UuuAB2Sg2f0,https://www.youtube.com/watch?v=UuuAB2Sg2f0,"Growth Stocks Are Selling Off - I Just Spent $10,000 On This Stock",Joseph Carlson,2022-01-10T19:25:36Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;stock_recommendation_title:stock|stocks|sell;queue_reason:older_year:2022,audited,yes,no,"Public transcript control was visible in the YouTube page UI on 2026-05-12; no transcript text copied because the recovery threshold was not reached."
568,i-xTiIhaDFc,https://www.youtube.com/watch?v=i-xTiIhaDFc,Stages to buy and avoid in a stock / company,Chicken Genius Singapore,2021-09-03T13:00:37Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|buy;queue_reason:older_year:2021,pending,,,
569,y9fZm4zAssc,https://www.youtube.com/watch?v=y9fZm4zAssc,HOW to catch a FALLING stock,Chicken Genius Singapore,2021-09-13T13:00:34Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock;queue_reason:older_year:2021,pending,,,
570,tNk2avp_O3o,https://www.youtube.com/watch?v=tNk2avp_O3o,best stock market strategy | follow exactly!,Chicken Genius Singapore,2021-09-24T13:00:24Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock;queue_reason:older_year:2021,pending,,,
571,EvVaz9hG6SU,https://www.youtube.com/watch?v=EvVaz9hG6SU,How to RETIRE on Tesla Stock,Chicken Genius Singapore,2021-10-08T13:00:06Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|tesla;queue_reason:older_year:2021,pending,,,
572,J6N0TS42X-I,https://www.youtube.com/watch?v=J6N0TS42X-I,this TESLA chart,Chicken Genius Singapore,2021-10-11T13:00:09Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:tesla;queue_reason:older_year:2021,pending,,,
573,Et8T7YMDZ_Q,https://www.youtube.com/watch?v=Et8T7YMDZ_Q,Tesla is essentially a busted growth story,Chicken Genius Singapore,2021-10-16T12:00:07Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:tesla;queue_reason:older_year:2021,pending,,,
574,wLum4hE__aM,https://www.youtube.com/watch?v=wLum4hE__aM,"Bitcoin going $500,000K but…",Chicken Genius Singapore,2021-10-18T13:00:37Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:coin;queue_reason:older_year:2021,pending,,,
575,6i0g2OW9wpQ,https://www.youtube.com/watch?v=6i0g2OW9wpQ,boring = stock price up | Tesla Q3,Chicken Genius Singapore,2021-10-21T14:22:54Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|tesla;queue_reason:older_year:2021,pending,,,
576,SHKWlKKYcCU,https://www.youtube.com/watch?v=SHKWlKKYcCU,Congratulations Tesla Investors,Chicken Genius Singapore,2021-10-27T13:00:11Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:invest|tesla;queue_reason:older_year:2021,pending,,,
577,Laabi0uynlE,https://www.youtube.com/watch?v=Laabi0uynlE,"I sold TSLA, here is my stupid explanation",Chicken Genius Singapore,2021-11-08T14:00:22Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:tsla;queue_reason:older_year:2021,pending,,,
578,JwEPbml0FSA,https://www.youtube.com/watch?v=JwEPbml0FSA,best stock strategy on the internet?,Chicken Genius Singapore,2021-11-19T14:00:13Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock;queue_reason:older_year:2021,pending,,,
579,6VLJ8nyKxQU,https://www.youtube.com/watch?v=6VLJ8nyKxQU,Stock Market Crash soon?,Chicken Genius Singapore,2021-11-26T14:00:03Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|market crash|crash;queue_reason:older_year:2021,pending,,,
580,z_GrZOKzgIA,https://www.youtube.com/watch?v=z_GrZOKzgIA,5 Reasons for a Stock Market Crash | Diamond Hands 💎,Chicken Genius Singapore,2021-11-29T14:00:34Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|market crash|crash;queue_reason:older_year:2021,pending,,,
581,ZOnS7g5YitI,https://www.youtube.com/watch?v=ZOnS7g5YitI,Tesla stock is not a Growth stock anymore,Chicken Genius Singapore,2021-12-03T14:00:12Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|tesla;queue_reason:older_year:2021,pending,,,
582,_ZEakO-pAPg,https://www.youtube.com/watch?v=_ZEakO-pAPg,Why crypto is crashing but DFI is up? Urgent conversation with Dr Julian Hosp,Chicken Genius Singapore,2021-12-04T14:22:03Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:crash;queue_reason:older_year:2021,pending,,,
583,lMpl7gjTEIU,https://www.youtube.com/watch?v=lMpl7gjTEIU,about Palantir Stock,Chicken Genius Singapore,2021-12-06T14:00:16Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|palantir;queue_reason:older_year:2021,pending,,,
584,0T-Zk7nMfyI,https://www.youtube.com/watch?v=0T-Zk7nMfyI,Cathie Wood: Valuations coming down!,Chicken Genius Singapore,2021-07-05T13:00:01Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
585,Hxo-6XEEOMg,https://www.youtube.com/watch?v=Hxo-6XEEOMg,Four Hidden Costs of Zero-Commission Brokers,The Plain Bagel,2021-07-16T16:00:09Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
586,yZ47Z_TjcMA,https://www.youtube.com/watch?v=yZ47Z_TjcMA,"I bought $200,000 worth of crypto",Chicken Genius Singapore,2021-07-26T13:00:27Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
587,t7_IUyPMsjA,https://www.youtube.com/watch?v=t7_IUyPMsjA,The Contentious World of Inflation: Why People Don't Agree on It,The Plain Bagel,2021-07-30T16:00:34Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
588,7sidKqMiwqA,https://www.youtube.com/watch?v=7sidKqMiwqA,Why Debt free or Paying off debt is stupid,Chicken Genius Singapore,2021-07-30T13:00:09Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
589,P3oZOg9yRuY,https://www.youtube.com/watch?v=P3oZOg9yRuY,Fractional Shares Explained - Everything You Need To Know About Sharing Shares,The Plain Bagel,2021-09-10T17:12:06Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
590,xg0PvUlSuEc,https://www.youtube.com/watch?v=xg0PvUlSuEc,Where do I put my money?,Chicken Genius Singapore,2021-08-23T13:00:19Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
591,ZT_tP55uwj0,https://www.youtube.com/watch?v=ZT_tP55uwj0,Live Birthday Q&A Stream 2021,The Plain Bagel,2021-11-13T02:30:56Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
592,lcdpvz9Vjbs,https://www.youtube.com/watch?v=lcdpvz9Vjbs,How to choose cheapest crypto exchange & store your crypto,Chicken Genius Singapore,2021-09-06T13:00:23Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
593,HA9ENtV6Yr4,https://www.youtube.com/watch?v=HA9ENtV6Yr4,$3000 what THE actual....,Chicken Genius Singapore,2021-09-10T13:00:07Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
594,n55yy_6bt8c,https://www.youtube.com/watch?v=n55yy_6bt8c,Most Hated Brand,Chicken Genius Singapore,2021-09-17T13:00:33Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
595,kuMO9LZ8Js4,https://www.youtube.com/watch?v=kuMO9LZ8Js4,NO time NO money,Chicken Genius Singapore,2021-09-20T13:00:31Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
596,h94_MJK5wFk,https://www.youtube.com/watch?v=h94_MJK5wFk,good bye + studio tour,Chicken Genius Singapore,2021-09-27T13:00:19Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
597,L_htl4kzSOU,https://www.youtube.com/watch?v=L_htl4kzSOU,"How I ""force"" myself to achieve all my goals",Chicken Genius Singapore,2021-10-01T13:00:26Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
598,97N9kuftTBg,https://www.youtube.com/watch?v=97N9kuftTBg,4 Life Lessons from Squid Game,Chicken Genius Singapore,2021-10-04T13:00:02Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
599,SaVuEXn9B7w,https://www.youtube.com/watch?v=SaVuEXn9B7w,sorry binance,Chicken Genius Singapore,2021-10-04T13:00:13Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
600,lqeUafAtIZk,https://www.youtube.com/watch?v=lqeUafAtIZk,Why I bought FTT token after using FTX,Chicken Genius Singapore,2021-10-25T13:00:20Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
601,ne8jylX7ANk,https://www.youtube.com/watch?v=ne8jylX7ANk,I was wrong - Ex FORD CEO,Chicken Genius Singapore,2021-10-29T13:00:36Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
602,dlMgMNo8diY,https://www.youtube.com/watch?v=dlMgMNo8diY,this CHART worries me,Chicken Genius Singapore,2021-11-01T13:37:06Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
603,nEMwhg5DGQw,https://www.youtube.com/watch?v=nEMwhg5DGQw,Where to find money?,Chicken Genius Singapore,2021-11-05T13:10:21Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
604,fpPR3XqnD8E,https://www.youtube.com/watch?v=fpPR3XqnD8E,privilege vs entitlement,Chicken Genius Singapore,2021-11-12T14:00:31Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
605,0RXiz25TbUk,https://www.youtube.com/watch?v=0RXiz25TbUk,weird saving money tips from millionaire,Chicken Genius Singapore,2021-11-22T14:04:49Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
606,tInTlMr2W9Q,https://www.youtube.com/watch?v=tInTlMr2W9Q,Quit your job 🤣,Chicken Genius Singapore,2021-12-13T14:00:32Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
607,ga9E928NUe0,https://www.youtube.com/watch?v=ga9E928NUe0,Wake up! 😆,Chicken Genius Singapore,2021-12-16T14:00:14Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
608,B5_aVEAeR8I,https://www.youtube.com/watch?v=B5_aVEAeR8I,Last Q & A 😂,Chicken Genius Singapore,2021-12-24T23:35:04Z,2021,missing,nonpriority_year:2021;queue_reason:older_year:2021,pending,,,
